date,team,site,o:team,total,points,o:points
20120326,Pistons,away,Wizards,194.5,79,77
20120327,Bucks,home,Hawks,197.5,108,101
20120327,Hawks,away,Bucks,197.5,101,108
20120327,Grizzlies,home,Timberwolves,200.5,93,86
20120327,Timberwolves,away,Grizzlies,200.5,86,93
20120327,Mavericks,home,Rockets,193.0,90,81
20120327,Rockets,away,Mavericks,193.0,81,90
20120327,Seventysixers,home,Cavaliers,186.0,103,85
20120327,Cavaliers,away,Seventysixers,186.0,85,103
20120327,Suns,home,Spurs,203.5,100,107
20120327,Spurs,away,Suns,203.5,107,100
20120327,Trailblazers,home,Thunder,198.5,95,109
20120327,Thunder,away,Trailblazers,198.5,109,95
20120327,Warriors,home,Lakers,197.0,101,104
20120327,Lakers,away,Warriors,197.0,104,101
20120328,Hornets,home,Timberwolves,201.0,83,88
20120328,Timberwolves,away,Hornets,201.0,88,83
20120328,Cavaliers,home,Pistons,191.0,75,87
20120328,Pistons,away,Cavaliers,191.0,87,75
20120328,Celtics,home,Jazz,189.5,94,82
20120328,Jazz,away,Celtics,189.5,82,94
20120328,Clippers,home,Suns,194.0,103,86
20120328,Suns,away,Clippers,194.0,86,103
20120328,Hawks,home,Bulls,181.5,77,98
20120328,Bulls,away,Hawks,181.5,98,77
20120328,Kings,home,Spurs,213.5,112,117
20120328,Spurs,away,Kings,213.5,117,112
20120328,Knicks,home,Magic,189.0,108,86
20120328,Magic,away,Knicks,189.0,86,108
20120328,Nets,home,Pacers,195.0,100,84
20120328,Pacers,away,Nets,195.0,84,100
20120328,Raptors,home,Nuggets,202.0,105,96
20120328,Nuggets,away,Raptors,202.0,96,105
20120328,Warriors,home,Pelicans,190.0,87,102
20120328,Pelicans,away,Warriors,190.0,102,87
20120329,Heat,home,Mavericks,189.0,106,85
20120329,Mavericks,away,Heat,189.0,85,106
20120329,Lakers,home,Thunder,199.5,93,102
20120329,Thunder,away,Lakers,199.5,102,93
20120329,Pacers,home,Wizards,192.5,93,89
20120329,Wizards,away,Pacers,192.5,89,93
20120329,Trailblazers,home,Pelicans,185.0,99,93
20120329,Pelicans,away,Trailblazers,185.0,93,99
20120330,Hornets,home,Nuggets,202.5,88,99
20120330,Nuggets,away,Hornets,202.5,99,88
20120330,Bulls,home,Pistons,181.5,83,71
20120330,Pistons,away,Bulls,181.5,71,83
20120330,Cavaliers,home,Bucks,205.5,84,121
20120330,Bucks,away,Cavaliers,205.5,121,84
20120330,Clippers,home,Trailblazers,187.5,98,97
20120330,Trailblazers,away,Clippers,187.5,97,98
20120330,Hawks,home,Knicks,186.0,100,90
20120330,Knicks,away,Hawks,186.0,90,100
20120330,Jazz,home,Kings,214.0,103,104
20120330,Kings,away,Jazz,214.0,104,103
20120330,Magic,home,Mavericks,186.0,98,100
20120330,Mavericks,away,Magic,186.0,100,98
20120330,Raptors,home,Heat,192.0,101,113
20120330,Heat,away,Raptors,192.0,113,101
20120330,Rockets,home,Grizzlies,190.5,98,89
20120330,Grizzlies,away,Rockets,190.5,89,98
20120330,Timberwolves,home,Celtics,191.0,79,100
20120330,Celtics,away,Timberwolves,191.0,100,79
20120330,Warriors,home,Nets,197.0,100,102
20120330,Nets,away,Warriors,197.0,102,100
20120330,Wizards,home,Seventysixers,185.5,97,76
20120330,Seventysixers,away,Wizards,185.5,76,97
20120331,Bucks,home,Grizzlies,203.0,95,99
20120331,Grizzlies,away,Bucks,203.0,99,95
20120331,Clippers,home,Jazz,192.0,105,96
20120331,Jazz,away,Clippers,192.0,96,105
20120331,Kings,home,Nets,210.0,99,111
20120331,Nets,away,Kings,210.0,111,99
20120331,Knicks,home,Cavaliers,193.0,91,75
20120331,Cavaliers,away,Knicks,193.0,75,91
20120331,Lakers,home,Pelicans,186.0,88,85
20120331,Pelicans,away,Lakers,186.0,85,88
20120331,Pistons,home,Hornets,183.0,110,107
20120331,Hornets,away,Pistons,183.0,107,110
20120331,Seventysixers,home,Hawks,177.5,95,90
20120331,Hawks,away,Seventysixers,177.5,90,95
20120331,Spurs,home,Pacers,203.5,112,103
20120331,Pacers,away,Spurs,203.5,103,112
20120401,Celtics,home,Heat,186.0,91,72
20120401,Heat,away,Celtics,186.0,72,91
20120401,Lakers,home,Warriors,197.0,120,112
20120401,Warriors,away,Lakers,197.0,112,120
20120401,Magic,home,Nuggets,201.0,101,104
20120401,Nuggets,away,Magic,201.0,104,101
20120401,Raptors,home,Wizards,191.0,99,92
20120401,Wizards,away,Raptors,191.0,92,99
20120401,Rockets,home,Pacers,193.5,102,104
20120401,Pacers,away,Rockets,193.5,104,102
20120401,Suns,home,Pelicans,191.5,92,75
20120401,Pelicans,away,Suns,191.5,75,92
20120401,Thunder,home,Bulls,192.5,92,78
20120401,Bulls,away,Thunder,192.5,78,92
20120401,Trailblazers,home,Timberwolves,198.0,119,106
20120401,Timberwolves,away,Trailblazers,198.0,106,119
20120402,Bulls,home,Rockets,186.0,93,99
20120402,Rockets,away,Bulls,186.0,99,93
20120402,Kings,home,Timberwolves,217.5,116,108
20120402,Timberwolves,away,Kings,217.5,108,116
20120402,Mavericks,home,Clippers,189.5,75,94
20120402,Clippers,away,Mavericks,189.5,94,75
20120402,Thunder,home,Grizzlies,196.5,88,94
20120402,Grizzlies,away,Thunder,196.5,94,88
20120402,Trailblazers,home,Jazz,198.5,97,102
20120402,Jazz,away,Trailblazers,198.5,102,97
20120402,Wizards,home,Bucks,205.0,98,112
20120402,Bucks,away,Wizards,205.0,112,98
20120403,Cavaliers,home,Spurs,201.0,90,125
20120403,Spurs,away,Cavaliers,201.0,125,90
20120403,Grizzlies,home,Warriors,197.0,98,94
20120403,Warriors,away,Grizzlies,197.0,94,98
20120403,Heat,home,Seventysixers,184.0,99,93
20120403,Seventysixers,away,Heat,184.0,93,99
20120403,Kings,home,Suns,215.0,100,109
20120403,Suns,away,Kings,215.0,109,100
20120403,Lakers,home,Nets,195.5,91,87
20120403,Nets,away,Lakers,195.5,87,91
20120403,Pacers,home,Knicks,191.0,112,104
20120403,Knicks,away,Pacers,191.0,104,112
20120403,Pistons,home,Magic,181.5,102,95
20120403,Magic,away,Pistons,181.5,95,102
20120403,Raptors,home,Hornets,188.0,92,87
20120403,Hornets,away,Raptors,188.0,87,92
20120404,Bucks,home,Cavaliers,205.0,107,98
20120404,Cavaliers,away,Bucks,205.0,98,107
20120404,Celtics,home,Spurs,192.5,86,87
20120404,Spurs,away,Celtics,192.5,87,86
20120404,Clippers,home,Lakers,188.0,108,113
20120404,Lakers,away,Clippers,188.0,113,108
20120404,Hawks,home,Hornets,186.5,120,93
20120404,Hornets,away,Hawks,186.5,93,120
20120404,Heat,home,Thunder,197.0,98,93
20120404,Thunder,away,Heat,197.0,93,98
20120404,Pelicans,home,Nuggets,195.5,94,92
20120404,Nuggets,away,Pelicans,195.5,92,94
20120404,Jazz,home,Suns,201.5,105,107
20120404,Suns,away,Jazz,201.5,107,105
20120404,Mavericks,home,Grizzlies,184.0,95,85
20120404,Grizzlies,away,Mavericks,184.0,85,95
20120404,Seventysixers,home,Raptors,183.0,78,99
20120404,Raptors,away,Seventysixers,183.0,99,78
20120404,Timberwolves,home,Warriors,206.5,94,97
20120404,Warriors,away,Timberwolves,206.5,97,94
20120404,Trailblazers,home,Nets,196.0,101,88
20120404,Nets,away,Trailblazers,196.0,88,101
20120404,Wizards,home,Pacers,194.0,96,109
20120404,Pacers,away,Wizards,194.0,109,96
20120405,Bulls,home,Celtics,176.5,93,86
20120405,Celtics,away,Bulls,176.5,86,93
20120405,Kings,home,Clippers,206.0,85,93
20120405,Clippers,away,Kings,206.0,93,85
20120405,Magic,home,Knicks,189.0,80,96
20120405,Knicks,away,Magic,189.0,96,80
20120405,Pistons,home,Wizards,190.5,99,94
20120405,Wizards,away,Pistons,190.5,94,99
20120406,Bucks,home,Hornets,202.5,95,90
20120406,Hornets,away,Bucks,202.5,90,95
20120406,Hawks,home,Pistons,186.0,101,96
20120406,Pistons,away,Hawks,186.0,96,101
20120406,Heat,home,Grizzlies,188.5,82,97
20120406,Grizzlies,away,Heat,188.5,97,82
20120406,Jazz,home,Warriors,202.0,104,98
20120406,Warriors,away,Jazz,202.0,98,104
20120406,Lakers,home,Rockets,195.5,107,112
20120406,Rockets,away,Lakers,195.5,112,107
20120406,Mavericks,home,Trailblazers,191.5,97,99
20120406,Trailblazers,away,Mavericks,191.5,99,97
20120406,Nets,home,Wizards,197.0,110,98
20120406,Wizards,away,Nets,197.0,98,110
20120406,Nuggets,home,Suns,210.5,105,99
20120406,Suns,away,Nuggets,210.5,99,105
20120406,Pacers,home,Thunder,201.0,103,98
20120406,Thunder,away,Pacers,201.0,98,103
20120406,Raptors,home,Cavaliers,189.5,80,84
20120406,Cavaliers,away,Raptors,189.5,84,80
20120406,Spurs,home,Pelicans,194.0,128,103
20120406,Pelicans,away,Spurs,194.0,103,128
20120407,Hornets,home,Hawks,188.5,96,116
20120407,Hawks,away,Hornets,188.5,116,96
20120407,Bucks,home,Trailblazers,205.0,116,94
20120407,Trailblazers,away,Bucks,205.0,94,116
20120407,Clippers,home,Kings,205.5,109,94
20120407,Kings,away,Clippers,205.5,94,109
20120407,Grizzlies,home,Mavericks,181.5,94,89
20120407,Mavericks,away,Grizzlies,181.5,89,94
20120407,Pelicans,home,Timberwolves,192.0,99,90
20120407,Timberwolves,away,Pelicans,192.0,90,99
20120407,Pacers,home,Celtics,185.5,72,86
20120407,Celtics,away,Pacers,185.5,86,72
20120407,Seventysixers,home,Magic,180.0,82,88
20120407,Magic,away,Seventysixers,180.0,88,82
20120407,Suns,home,Lakers,199.0,125,105
20120407,Lakers,away,Suns,199.0,105,125
20120407,Warriors,home,Nuggets,208.0,112,97
20120407,Nuggets,away,Warriors,208.0,97,112
20120408,Celtics,home,Seventysixers,175.5,103,79
20120408,Seventysixers,away,Celtics,175.5,79,103
20120408,Heat,home,Pistons,190.0,98,75
20120408,Pistons,away,Heat,190.0,75,98
20120408,Kings,home,Rockets,208.0,87,104
20120408,Rockets,away,Kings,208.0,104,87
20120408,Knicks,home,Bulls,186.5,100,99
20120408,Bulls,away,Knicks,186.5,99,100
20120408,Nets,home,Cavaliers,192.5,122,117
20120408,Cavaliers,away,Nets,192.5,117,122
20120408,Spurs,home,Jazz,210.0,114,104
20120408,Jazz,away,Spurs,210.0,104,114
20120408,Thunder,home,Raptors,197.0,91,75
20120408,Raptors,away,Thunder,197.0,75,91
20120409,Hornets,home,Wizards,196.5,85,113
20120409,Wizards,away,Hornets,196.5,113,85
20120409,Bucks,home,Thunder,210.5,89,109
20120409,Thunder,away,Bucks,210.5,109,89
20120409,Grizzlies,home,Clippers,186.0,94,85
20120409,Clippers,away,Grizzlies,186.0,85,94
20120409,Pelicans,home,Lakers,186.5,91,93
20120409,Lakers,away,Pelicans,186.5,93,91
20120409,Jazz,home,Spurs,208.5,91,84
20120409,Spurs,away,Jazz,208.5,84,91
20120409,Magic,home,Pistons,184.0,119,89
20120409,Pistons,away,Magic,184.0,89,119
20120409,Nuggets,home,Warriors,211.0,123,84
20120409,Warriors,away,Nuggets,211.0,84,123
20120409,Pacers,home,Raptors,188.0,103,98
20120409,Raptors,away,Pacers,188.0,98,103
20120409,Timberwolves,home,Suns,209.5,90,114
20120409,Suns,away,Timberwolves,209.5,114,90
20120409,Trailblazers,home,Rockets,196.0,89,94
20120409,Rockets,away,Trailblazers,196.0,94,89
20120410,Bulls,home,Knicks,187.5,98,86
20120410,Knicks,away,Bulls,187.5,86,98
20120410,Cavaliers,home,Hornets,195.0,103,90
20120410,Hornets,away,Cavaliers,195.0,90,103
20120410,Heat,home,Celtics,183.0,107,115
20120410,Celtics,away,Heat,183.0,115,107
20120410,Mavericks,home,Kings,201.5,110,100
20120410,Kings,away,Mavericks,201.5,100,110
20120410,Nets,home,Seventysixers,186.0,88,107
20120410,Seventysixers,away,Nets,186.0,107,88
20120410,Wizards,home,Magic,195.0,93,85
20120410,Magic,away,Wizards,195.0,85,93
20120411,Bucks,home,Knicks,202.0,107,111
20120411,Knicks,away,Bucks,202.0,111,107
20120411,Cavaliers,home,Pacers,192.5,98,104
20120411,Pacers,away,Cavaliers,192.5,104,98
20120411,Celtics,home,Hawks,179.5,88,86
20120411,Hawks,away,Celtics,179.5,86,88
20120411,Grizzlies,home,Suns,194.5,104,93
20120411,Suns,away,Grizzlies,194.5,93,104
20120411,Pelicans,home,Kings,197.0,105,96
20120411,Kings,away,Pelicans,197.0,96,105
20120411,Nuggets,home,Timberwolves,213.5,113,107
20120411,Timberwolves,away,Nuggets,213.5,107,113
20120411,Raptors,home,Seventysixers,178.0,75,93
20120411,Seventysixers,away,Raptors,178.0,93,75
20120411,Rockets,home,Jazz,198.0,91,103
20120411,Jazz,away,Rockets,198.0,103,91
20120411,Spurs,home,Lakers,201.5,84,98
20120411,Lakers,away,Spurs,201.5,98,84
20120411,Thunder,home,Clippers,197.0,98,100
20120411,Clippers,away,Thunder,197.0,100,98
20120411,Trailblazers,home,Warriors,198.0,118,110
20120411,Warriors,away,Trailblazers,198.0,110,118
20120412,Hornets,home,Pistons,192.0,85,109
20120412,Pistons,away,Hornets,192.0,109,85
20120412,Bulls,home,Heat,185.5,96,86
20120412,Heat,away,Bulls,185.5,86,96
20120412,Spurs,home,Grizzlies,196.5,107,97
20120412,Grizzlies,away,Spurs,196.5,97,107
20120412,Timberwolves,home,Clippers,194.5,82,95
20120412,Clippers,away,Timberwolves,194.5,95,82
20120412,Warriors,home,Mavericks,197.5,103,112
20120412,Mavericks,away,Warriors,197.5,112,103
20120413,Heat,home,Hornets,193.0,105,82
20120413,Hornets,away,Heat,193.0,82,105
20120413,Pelicans,home,Jazz,191.0,96,85
20120413,Jazz,away,Pelicans,191.0,85,96
20120413,Knicks,home,Wizards,198.0,103,65
20120413,Wizards,away,Knicks,198.0,65,103
20120413,Lakers,home,Nuggets,201.0,103,97
20120413,Nuggets,away,Lakers,201.0,97,103
20120413,Magic,home,Hawks,184.0,81,109
20120413,Hawks,away,Magic,184.0,109,81
20120413,Pacers,home,Cavaliers,193.5,102,83
20120413,Cavaliers,away,Pacers,193.5,83,102
20120413,Pistons,home,Bucks,202.5,97,113
20120413,Bucks,away,Pistons,202.5,113,97
20120413,Raptors,home,Celtics,177.5,84,79
20120413,Celtics,away,Raptors,177.5,79,84
20120413,Rockets,home,Suns,200.0,105,112
20120413,Suns,away,Rockets,200.0,112,105
20120413,Seventysixers,home,Nets,186.5,89,95
20120413,Nets,away,Seventysixers,186.5,95,89
20120413,Thunder,home,Kings,213.0,115,89
20120413,Kings,away,Thunder,213.0,89,115
20120413,Trailblazers,home,Mavericks,193.0,94,97
20120413,Mavericks,away,Trailblazers,193.0,97,94
20120414,Bucks,home,Pacers,205.5,99,105
20120414,Pacers,away,Bucks,205.5,105,99
20120414,Clippers,home,Warriors,195.5,112,104
20120414,Warriors,away,Clippers,195.5,104,112
20120414,Grizzlies,home,Jazz,191.0,103,98
20120414,Jazz,away,Grizzlies,191.0,98,103
20120414,Nets,home,Celtics,184.5,82,94
20120414,Celtics,away,Nets,184.5,94,82
20120414,Spurs,home,Suns,208.5,105,91
20120414,Suns,away,Spurs,208.5,91,105
20120414,Timberwolves,home,Thunder,203.5,110,115
20120414,Thunder,away,Timberwolves,203.5,115,110
20120414,Wizards,home,Cavaliers,198.0,89,98
20120414,Cavaliers,away,Wizards,198.0,98,89
20120415,Hornets,home,Celtics,183.0,82,94
20120415,Celtics,away,Hornets,183.0,94,82
20120415,Cavaliers,home,Magic,190.5,84,100
20120415,Magic,away,Cavaliers,190.5,100,84
20120415,Hawks,home,Raptors,184.0,86,102
20120415,Raptors,away,Hawks,184.0,102,86
20120415,Pelicans,home,Grizzlies,182.0,88,75
20120415,Grizzlies,away,Pelicans,182.0,75,88
20120415,Kings,home,Trailblazers,207.5,104,103
20120415,Trailblazers,away,Kings,207.5,103,104
20120415,Knicks,home,Heat,189.0,85,93
20120415,Heat,away,Knicks,189.0,93,85
20120415,Lakers,home,Mavericks,189.0,112,108
20120415,Mavericks,away,Lakers,189.0,108,112
20120415,Nuggets,home,Rockets,208.0,101,86
20120415,Rockets,away,Nuggets,208.0,86,101
20120415,Pistons,home,Bulls,184.0,94,100
20120415,Bulls,away,Pistons,184.0,100,94
20120416,Hornets,home,Pelicans,185.0,67,75
20120416,Pelicans,away,Hornets,185.0,75,67
20120416,Bulls,home,Wizards,188.0,84,87
20120416,Wizards,away,Bulls,188.0,87,84
20120416,Clippers,home,Thunder,198.0,92,77
20120416,Thunder,away,Clippers,198.0,77,92
20120416,Jazz,home,Mavericks,193.5,123,121
20120416,Mavericks,away,Jazz,193.5,121,123
20120416,Magic,home,Seventysixers,182.0,113,100
20120416,Seventysixers,away,Magic,182.0,100,113
20120416,Nets,home,Heat,193.0,98,101
20120416,Heat,away,Nets,193.0,101,98
20120416,Pacers,home,Timberwolves,199.0,111,88
20120416,Timberwolves,away,Pacers,199.0,88,111
20120416,Raptors,home,Hawks,182.5,87,109
20120416,Hawks,away,Raptors,182.5,109,87
20120416,Rockets,home,Nuggets,207.0,102,105
20120416,Nuggets,away,Rockets,207.0,105,102
20120416,Suns,home,Trailblazers,200.0,125,107
20120416,Trailblazers,away,Suns,200.0,107,125
20120416,Warriors,home,Spurs,209.0,99,120
20120416,Spurs,away,Warriors,209.0,120,99
20120417,Knicks,home,Celtics,183.0,118,110
20120417,Celtics,away,Knicks,183.0,110,118
20120417,Lakers,home,Spurs,199.0,91,112
20120417,Spurs,away,Lakers,199.0,112,91
20120417,Pistons,home,Cavaliers,192.0,116,77
20120417,Cavaliers,away,Pistons,192.0,77,116
20120417,Seventysixers,home,Pacers,184.0,97,102
20120417,Pacers,away,Seventysixers,184.0,102,97
20120417,Timberwolves,home,Grizzlies,193.0,84,91
20120417,Grizzlies,away,Timberwolves,193.0,91,84
20120418,Hornets,home,Bulls,180.0,68,100
20120418,Bulls,away,Hornets,180.0,100,68
20120418,Cavaliers,home,Seventysixers,184.0,87,103
20120418,Seventysixers,away,Cavaliers,184.0,103,87
20120418,Celtics,home,Magic,179.0,102,98
20120418,Magic,away,Celtics,179.0,98,102
20120418,Grizzlies,home,Pelicans,179.5,103,91
20120418,Pelicans,away,Grizzlies,179.5,91,103
20120418,Hawks,home,Pistons,190.5,116,84
20120418,Pistons,away,Hawks,190.5,84,116
20120418,Heat,home,Raptors,187.0,96,72
20120418,Raptors,away,Heat,187.0,72,96
20120418,Kings,home,Spurs,213.5,102,127
20120418,Spurs,away,Kings,213.5,127,102
20120418,Mavericks,home,Rockets,192.0,117,110
20120418,Rockets,away,Mavericks,192.0,110,117
20120418,Nets,home,Knicks,193.0,95,104
20120418,Knicks,away,Nets,193.0,104,95
20120418,Nuggets,home,Clippers,201.5,98,104
20120418,Clippers,away,Nuggets,201.5,104,98
20120418,Suns,home,Thunder,208.0,97,109
20120418,Thunder,away,Suns,208.0,109,97
20120418,Trailblazers,home,Jazz,198.5,91,112
20120418,Jazz,away,Trailblazers,198.5,112,91
20120418,Warriors,home,Lakers,203.5,87,99
20120418,Lakers,away,Warriors,203.5,99,87
20120418,Wizards,home,Bucks,205.0,121,112
20120418,Bucks,away,Wizards,205.0,112,121
20120419,Heat,home,Bulls,183.5,83,72
20120419,Bulls,away,Heat,183.5,72,83
20120419,Pelicans,home,Rockets,187.5,105,99
20120419,Rockets,away,Pelicans,187.5,99,105
20120419,Pacers,home,Bucks,205.5,118,109
20120419,Bucks,away,Pacers,205.5,109,118
20120419,Pistons,home,Timberwolves,197.0,80,91
20120419,Timberwolves,away,Pistons,197.0,91,80
20120419,Suns,home,Clippers,197.0,93,90
20120419,Clippers,away,Suns,197.0,90,93
20120420,Hornets,home,Grizzlies,182.0,80,85
20120420,Grizzlies,away,Hornets,182.0,85,80
20120420,Cavaliers,home,Knicks,195.0,98,90
20120420,Knicks,away,Cavaliers,195.0,90,98
20120420,Hawks,home,Celtics,178.5,97,92
20120420,Celtics,away,Hawks,178.5,92,97
20120420,Kings,home,Thunder,214.0,92,103
20120420,Thunder,away,Kings,214.0,103,92
20120420,Mavericks,home,Warriors,201.0,104,94
20120420,Warriors,away,Mavericks,201.0,94,104
20120420,Spurs,home,Lakers,202.5,121,97
20120420,Lakers,away,Spurs,202.5,97,121
20120421,Bucks,home,Nets,207.5,106,95
20120421,Nets,away,Bucks,207.5,95,106
20120421,Bulls,home,Mavericks,181.5,93,83
20120421,Mavericks,away,Bulls,181.5,83,93
20120421,Grizzlies,home,Trailblazers,191.5,93,89
20120421,Trailblazers,away,Grizzlies,191.5,89,93
20120421,Heat,home,Wizards,194.0,84,86
20120421,Wizards,away,Heat,194.0,86,84
20120421,Jazz,home,Magic,194.5,117,107
20120421,Magic,away,Jazz,194.5,107,117
20120421,Pacers,home,Seventysixers,189.5,106,109
20120421,Seventysixers,away,Pacers,189.5,109,106
20120421,Rockets,home,Warriors,204.0,99,96
20120421,Warriors,away,Rockets,204.0,96,99
20120421,Suns,home,Nuggets,211.5,107,118
20120421,Nuggets,away,Suns,211.5,118,107
20120422,Hornets,home,Kings,196.0,88,114
20120422,Kings,away,Hornets,196.0,114,88
20120422,Clippers,home,Pelicans,182.5,107,98
20120422,Pelicans,away,Clippers,182.5,98,107
20120422,Hawks,home,Knicks,192.0,112,113
20120422,Knicks,away,Hawks,192.0,113,112
20120422,Heat,home,Rockets,190.5,97,88
20120422,Rockets,away,Heat,190.5,88,97
20120422,Lakers,home,Thunder,199.0,114,106
20120422,Thunder,away,Lakers,199.0,106,114
20120422,Nuggets,home,Magic,204.0,101,74
20120422,Magic,away,Nuggets,204.0,74,101
20120422,Pistons,home,Raptors,187.0,76,73
20120422,Raptors,away,Pistons,187.0,73,76
20120422,Spurs,home,Cavaliers,206.0,114,98
20120422,Cavaliers,away,Spurs,206.0,98,114
20120422,Timberwolves,home,Warriors,206.0,88,93
20120422,Warriors,away,Timberwolves,206.0,93,88
20120423,Bucks,home,Raptors,199.5,92,86
20120423,Raptors,away,Bucks,199.5,86,92
20120423,Grizzlies,home,Cavaliers,190.5,109,101
20120423,Cavaliers,away,Grizzlies,190.5,101,109
20120423,Nets,home,Seventysixers,187.5,87,105
20120423,Seventysixers,away,Nets,187.5,105,87
20120423,Pacers,home,Pistons,191.0,103,97
20120423,Pistons,away,Pacers,191.0,97,103
20120423,Spurs,home,Trailblazers,207.5,124,89
20120423,Trailblazers,away,Spurs,207.5,89,124
20120423,Wizards,home,Hornets,191.0,101,73
20120423,Hornets,away,Wizards,191.0,73,101
20120424,Celtics,home,Heat,180.5,78,66
20120424,Heat,away,Celtics,180.5,66,78
20120424,Hawks,home,Clippers,193.5,109,102
20120424,Clippers,away,Hawks,193.5,102,109
20120424,Jazz,home,Suns,204.0,100,88
20120424,Suns,away,Jazz,204.0,88,100
20120424,Thunder,home,Kings,211.0,118,110
20120424,Kings,away,Thunder,211.0,110,118
20120424,Warriors,home,Pelicans,193.5,81,83
20120424,Pelicans,away,Warriors,193.5,83,81
20120425,Bucks,home,Seventysixers,195.0,85,90
20120425,Seventysixers,away,Bucks,195.0,90,85
20120425,Cavaliers,home,Wizards,195.0,85,96
20120425,Wizards,away,Cavaliers,195.0,96,85
20120425,Knicks,home,Clippers,192.0,99,93
20120425,Clippers,away,Knicks,192.0,93,99
20120425,Magic,home,Hornets,186.5,102,95
20120425,Hornets,away,Magic,186.5,95,102
20120425,Pacers,home,Bulls,188.5,87,92
20120425,Bulls,away,Pacers,188.5,92,87
20120425,Suns,home,Spurs,206.0,106,110
20120425,Spurs,away,Suns,206.0,110,106
20120425,Thunder,home,Nuggets,210.5,101,106
20120425,Nuggets,away,Thunder,210.5,106,101
20120426,Hornets,home,Knicks,191.5,84,104
20120426,Knicks,away,Hornets,191.5,104,84
20120426,Bulls,home,Cavaliers,184.5,107,75
20120426,Cavaliers,away,Bulls,184.5,75,107
20120426,Celtics,home,Bucks,191.0,87,74
20120426,Bucks,away,Celtics,191.0,74,87
20120426,Grizzlies,home,Magic,186.0,88,76
20120426,Magic,away,Grizzlies,186.0,76,88
20120426,Hawks,home,Mavericks,194.0,106,89
20120426,Mavericks,away,Hawks,194.0,89,106
20120426,Jazz,home,Trailblazers,198.0,96,94
20120426,Trailblazers,away,Jazz,198.0,94,96
20120426,Kings,home,Lakers,204.0,113,96
20120426,Lakers,away,Kings,204.0,96,113
20120426,Pistons,home,Seventysixers,182.0,108,86
20120426,Seventysixers,away,Pistons,182.0,86,108
20120426,Raptors,home,Nets,183.5,98,67
20120426,Nets,away,Raptors,183.5,67,98
20120426,Rockets,home,Pelicans,189.0,84,77
20120426,Pelicans,away,Rockets,189.0,77,84
20120426,Timberwolves,home,Nuggets,208.5,102,131
20120426,Nuggets,away,Timberwolves,208.5,131,102
20120426,Warriors,home,Spurs,207.0,101,107
20120426,Spurs,away,Warriors,207.0,107,101
20120426,Wizards,home,Heat,184.5,104,70
20120426,Heat,away,Wizards,184.5,70,104
20120428,Bulls,home,Seventysixers,174.5,103,91
20120428,Seventysixers,away,Bulls,174.5,91,103
20120428,Heat,home,Knicks,187.0,100,67
20120428,Knicks,away,Heat,187.0,67,100
20120428,Pacers,home,Magic,191.5,77,81
20120428,Magic,away,Pacers,191.5,81,77
20120428,Thunder,home,Mavericks,193.5,99,98
20120428,Mavericks,away,Thunder,193.5,98,99
20120429,Grizzlies,home,Clippers,184.0,98,99
20120429,Clippers,away,Grizzlies,184.0,99,98
20120429,Hawks,home,Celtics,179.5,83,74
20120429,Celtics,away,Hawks,179.5,74,83
20120429,Lakers,home,Nuggets,201.5,103,88
20120429,Nuggets,away,Lakers,201.5,88,103
20120429,Spurs,home,Jazz,207.0,106,91
20120429,Jazz,away,Spurs,207.0,91,106
20120430,Heat,home,Knicks,185.5,104,94
20120430,Knicks,away,Heat,185.5,94,104
20120430,Pacers,home,Magic,188.0,93,78
20120430,Magic,away,Pacers,188.0,78,93
20120430,Thunder,home,Mavericks,193.5,102,99
20120430,Mavericks,away,Thunder,193.5,99,102
20120501,Bulls,home,Seventysixers,176.0,92,109
20120501,Seventysixers,away,Bulls,176.0,109,92
20120501,Hawks,home,Celtics,173.5,80,87
20120501,Celtics,away,Hawks,173.5,87,80
20120501,Lakers,home,Nuggets,200.5,104,100
20120501,Nuggets,away,Lakers,200.5,100,104
20120502,Grizzlies,home,Clippers,185.0,105,98
20120502,Clippers,away,Grizzlies,185.0,98,105
20120502,Magic,home,Pacers,183.5,74,97
20120502,Pacers,away,Magic,183.5,97,74
20120502,Spurs,home,Jazz,204.0,114,83
20120502,Jazz,away,Spurs,204.0,83,114
20120503,Knicks,home,Heat,186.5,70,87
20120503,Heat,away,Knicks,186.5,87,70
20120503,Mavericks,home,Thunder,194.0,79,95
20120503,Thunder,away,Mavericks,194.0,95,79
20120504,Celtics,home,Hawks,173.5,90,84
20120504,Hawks,away,Celtics,173.5,84,90
20120504,Nuggets,home,Lakers,204.0,99,84
20120504,Lakers,away,Nuggets,204.0,84,99
20120504,Seventysixers,home,Bulls,179.0,79,74
20120504,Bulls,away,Seventysixers,179.0,74,79
20120505,Clippers,home,Grizzlies,186.0,87,86
20120505,Grizzlies,away,Clippers,186.0,86,87
20120505,Jazz,home,Spurs,202.0,90,102
20120505,Spurs,away,Jazz,202.0,102,90
20120505,Magic,home,Pacers,181.0,99,101
20120505,Pacers,away,Magic,181.0,101,99
20120505,Mavericks,home,Thunder,193.0,97,103
20120505,Thunder,away,Mavericks,193.0,103,97
20120506,Celtics,home,Hawks,171.0,101,79
20120506,Hawks,away,Celtics,171.0,79,101
20120506,Knicks,home,Heat,183.5,89,87
20120506,Heat,away,Knicks,183.5,87,89
20120506,Nuggets,home,Lakers,201.0,88,92
20120506,Lakers,away,Nuggets,201.0,92,88
